ADOPTIONNUMBER,ANIMALID,OWNERID,RETAILERID,MOVEMENTDATE,RETURNDATE,RETURNEDREASONID,RETURNEDBYOWNERID
8337,4530,6078,3,2/27/18,None,13,0
11496,6619,8084,0,2/4/19,3/20/19,4,8084
11715,6612,8239,0,3/5/19,3/29/19,4,8239
8355,3861,6092,3,3/2/18,None,13,0
8357,3976,6082,0,3/4/18,3/8/18,4,0
8277,4345,6029,0,2/18/18,3/4/18,4,0
8358,4518,6093,0,3/4/18,None,13,0
8359,4560,6056,0,3/5/18,None,13,0
8390,3771,6103,3,3/9/18,None,13,0
8397,3727,4676,0,3/10/18,None,13,0
8425,4436,6145,0,3/16/18,None,11,0
8229,4458,6027,0,2/11/18,3/15/18,5,0
7610,3971,5688,0,12/9/17,3/15/18,5,0
8398,4549,6118,0,3/15/18,None,13,0
8426,4286,6145,0,3/16/18,None,0,0
8419,4424,6134,0,3/17/18,None,13,0
8431,4502,5598,0,3/18/18,None,13,0
8412,4595,5478,0,3/18/18,None,13,0
8438,4114,6149,0,3/19/18,None,13,0
8436,4594,6146,3,3/20/18,None,13,0
8429,4596,6115,0,3/22/18,None,13,0
8437,3672,6151,0,3/22/18,None,13,0
7530,3836,5646,0,12/2/17,3/19/18,4,0
8439,3686,6149,0,3/19/18,None,13,0
8443,4532,6147,0,3/19/18,None,13,0
8470,3971,5729,0,3/22/18,None,13,0
8442,4505,6148,3,3/20/18,None,13,0
8479,4623,5901,0,3/24/18,None,13,0
34,5,9,0,2/15/14,None,13,0
8480,4146,6041,0,3/27/18,None,11,0
8506,4630,6187,0,3/29/18,None,0,0
8507,4682,6187,0,3/29/18,None,0,0
8520,4271,6173,0,3/31/18,None,13,0
8524,4646,6158,0,4/2/18,None,13,0
8526,3577,726,0,4/1/18,None,13,0
8521,4274,6173,0,3/31/18,None,13,0
8515,4608,6191,3,3/31/18,None,13,0
8534,4610,6194,3,4/5/18,None,13,0
8530,4644,6205,0,4/5/18,None,13,0
8528,4663,6207,0,4/7/18,None,13,0
1428,426,575,3,1/14/15,3/14/15,4,0
8541,426,6224,0,3/14/15,None,11,0
8550,4607,6220,3,4/7/18,None,13,0
8400,4402,6061,0,4/7/18,None,13,0
8551,3976,6234,0,4/9/18,None,13,0
8577,4678,6249,3,4/14/18,None,13,0
8553,3943,6230,0,4/12/18,None,13,0
8573,4408,6233,0,4/12/18,None,13,0
8578,4660,6250,0,4/14/18,None,13,0
8579,4702,6261,0,6/3/18,None,13,0
8581,4612,6251,3,4/15/18,None,13,0
8555,4581,6195,0,4/15/18,None,13,0
8574,3682,4941,0,4/16/18,None,13,0
8580,4696,6121,0,5/20/18,None,13,0
15342,8535,10472,0,1/4/20,None,13,0
5964,2789,1526,0,8/14/17,4/18/18,4,0
8627,4715,6264,0,4/19/18,None,13,0
8603,4615,6282,0,4/18/18,None,0,0
8604,4769,6282,0,4/18/18,None,0,0
8590,4709,6260,0,4/16/18,None,0,0
8589,4345,6260,0,4/16/18,None,13,0
8588,4659,6256,0,4/16/18,None,13,0
8622,4264,4164,0,4/19/18,None,0,0
11871,6619,7899,0,3/26/19,None,13,0
8623,3695,4164,0,4/19/18,None,0,0
8605,4522,6282,0,4/18/18,None,0,0
8584,4489,6267,0,4/17/18,None,13,0
8621,4661,4164,0,4/19/18,None,0,0
8628,4707,6264,0,4/19/18,None,13,0
8586,4193,88,0,4/19/18,None,13,0
8587,4685,88,0,4/19/18,None,13,0
8630,4694,106,0,4/19/18,None,13,0
8626,4720,1611,0,4/19/18,None,13,0
8629,4693,106,0,4/19/18,None,13,0
8633,4680,6277,0,4/23/18,None,13,0
8638,4457,6276,0,4/22/18,None,13,0
8636,4393,6196,0,4/22/18,None,13,0
15343,7964,10705,0,1/4/20,None,13,0
8289,3434,6033,0,2/17/18,4/25/18,9,0
8639,4273,6295,0,4/23/18,None,13,0
8585,4482,6267,0,4/24/18,None,13,0
8641,3697,6297,0,4/26/18,None,13,0
8670,3810,6278,0,4/26/18,None,13,0
8677,4739,5687,0,4/28/18,None,13,0
8676,4691,6266,0,4/28/18,None,13,0
8679,4751,6321,3,4/28/18,None,13,0
8680,4479,6314,0,4/29/18,None,13,0
8681,4406,6314,0,4/29/18,None,13,0
8678,4433,3619,0,4/28/18,None,13,0
8683,2982,6322,3,5/2/18,None,13,0
8691,4840,6331,0,4/28/18,None,0,0
8692,4812,6331,0,4/28/18,None,0,0
1237,411,489,0,12/6/14,5/2/18,4,489
8694,4676,6339,3,5/3/18,None,13,0
8693,4692,6338,0,5/3/18,None,13,0
4133,1451,1660,0,10/6/16,5/5/18,4,0
8719,4740,6350,0,5/6/18,None,13,0
8720,4633,6347,3,5/6/18,None,13,0
8729,3110,6354,0,5/10/18,None,13,0
8757,4898,6365,0,11/15/13,None,11,0
8762,4713,6374,0,5/11/18,None,0,0
8763,4525,6374,0,5/11/18,None,0,0
8772,4756,5566,0,5/12/18,None,13,0
8773,4723,5843,0,5/12/18,None,13,0
8778,2612,6378,0,5/13/18,None,13,0
8774,4369,6324,0,5/12/18,None,13,0
8775,1280,6357,0,5/12/18,None,13,0
8776,4099,916,0,5/13/18,None,13,0
8781,4799,1015,0,5/24/18,None,13,0
8779,4737,6346,3,5/13/18,None,13,0
15345,7806,10707,0,1/4/20,None,13,0
8789,4910,6391,0,5/15/18,None,0,0
8790,4902,6391,0,5/15/18,None,0,0
8788,4762,6381,3,5/15/18,None,13,0
8799,4741,6398,0,5/17/18,None,13,0
8814,4746,6414,0,5/26/18,None,13,0
8810,4732,6409,0,5/19/18,None,13,0
8815,4747,6414,0,5/21/18,None,13,0
8812,4730,6413,0,5/28/18,None,13,0
8818,4864,6299,0,5/26/18,None,13,0
8787,4701,6382,0,5/19/18,6/14/18,4,0
3066,1024,1201,0,3/11/16,5/19/18,4,0
8813,4946,1201,0,4/1/13,5/19/18,4,0
6573,3704,5259,3,10/11/17,5/23/18,4,0
6572,3706,5259,3,10/11/17,5/23/18,4,0
8816,3927,6406,0,5/27/18,None,13,0
8841,1024,6421,0,5/24/18,None,13,0
167,91,106,0,4/23/14,None,13,0
15346,6617,10707,0,1/4/20,None,13,0
8842,4946,6421,0,5/24/18,None,13,0
8863,3725,6411,0,5/27/18,None,13,0
8858,4848,6434,0,5/25/18,None,0,0
8859,4846,6434,0,5/25/18,None,0,0
8862,4810,6417,0,5/27/18,None,13,0
8840,4675,6263,0,5/27/18,None,13,0
8852,4808,6342,0,5/27/18,None,13,0
8864,2789,6411,0,5/27/18,None,13,0
8868,4973,6443,0,4/15/18,5/28/18,4,0
8897,4704,6323,0,5/31/18,None,13,0
8478,4500,6121,3,3/24/18,6/1/18,4,0
8552,4605,6168,0,4/12/18,6/1/18,5,0
8917,4962,6416,0,6/2/18,None,13,0
8896,4744,6296,0,6/2/18,None,13,0
8926,4866,6466,0,6/4/18,None,13,0
8918,4609,6410,3,6/8/18,None,13,0
8952,4963,1354,0,6/7/18,None,13,0
8954,4869,6418,0,6/7/18,None,13,0
8964,4777,6484,0,6/9/18,None,13,0
8931,4703,6369,0,6/7/18,None,13,0
8953,4868,6418,0,6/7/18,None,13,0
8951,4804,6464,0,6/7/18,None,13,0
8965,4817,6474,0,6/9/18,None,13,0
8968,4890,6496,3,6/10/18,None,13,0
8966,4830,6498,0,6/10/18,None,13,0
8967,4863,6498,0,6/10/18,None,13,0
8979,4729,5267,0,6/13/18,None,13,0
8946,4861,6475,0,6/14/18,None,13,0
8970,4860,6483,0,6/14/18,None,13,0
8982,4789,1562,0,6/12/18,None,0,0
8995,3434,6033,0,6/8/18,None,0,0
8637,4613,6276,0,4/22/18,6/13/18,4,0
8786,4738,6382,0,5/19/18,6/14/18,4,0
6942,3681,5480,3,11/6/17,6/14/18,4,5480
9008,4806,6505,0,6/14/18,None,13,0
8969,4874,6497,0,6/16/18,None,13,0
9012,4743,1228,0,6/23/18,None,13,0
9007,4867,6500,0,6/14/18,None,13,0
9022,3938,6467,0,6/23/18,None,13,0
9011,4961,6146,0,6/16/18,None,13,0
9023,4912,6536,0,6/18/18,None,0,0
9024,4918,6536,0,6/18/18,None,0,0
9056,3706,6513,0,7/5/18,None,13,0
9072,4862,6533,0,6/21/18,None,13,0
9071,4865,6533,0,6/21/18,None,13,0
9059,4842,6555,3,6/22/18,None,13,0
9069,4982,6551,0,6/23/18,None,13,0
9057,3704,6513,0,7/5/18,None,13,0
11879,2957,8330,0,3/24/19,None,13,0
9092,4980,6549,0,6/23/18,None,13,0
9110,4937,6558,0,7/13/18,None,13,0
9070,4981,6549,0,6/23/18,None,13,0
9084,2647,2846,3,6/23/18,None,13,0
9111,2909,6499,0,6/23/18,None,13,0
9112,4556,5327,3,6/23/18,None,13,0
9115,4885,1504,0,6/23/18,None,13,0
9114,4986,6530,0,6/23/18,None,13,0
9116,4873,6556,3,6/23/18,None,13,0
8142,4389,5951,0,2/1/18,6/24/18,4,0
9113,4798,6530,0,6/23/18,None,13,0
9117,4613,6572,0,6/25/18,None,13,0
15347,8221,4287,0,1/5/20,None,13,0
9129,4881,5650,0,6/26/18,None,0,0
9142,4435,6599,0,6/27/18,None,0,0
9143,4716,6599,0,6/27/18,None,0,0
9149,4095,6582,0,6/30/18,None,13,0
9160,4878,5116,0,6/30/18,None,13,0
9162,5021,6573,0,6/28/18,None,13,0
9163,5020,6573,0,6/28/18,None,13,0
9164,4979,6576,0,6/28/18,None,13,0
9130,4880,6583,0,6/29/18,None,13,0
9161,4875,2468,0,6/28/18,None,13,0
9131,4956,5754,0,6/30/18,None,13,0
9144,5082,6601,0,6/30/18,None,13,0
15349,764,10689,0,1/5/20,None,13,0
9185,5173,4610,0,6/29/18,None,0,0
9186,4950,6612,0,6/30/18,None,13,0
9188,5016,2468,0,6/30/18,None,13,0
9189,4828,6581,0,6/30/18,7/21/18,4,0
9187,5014,2468,0,6/30/18,None,13,0
9170,4877,6604,0,6/30/18,None,13,0
9168,4942,6603,0,6/30/18,None,13,0
9169,4944,6603,0,6/30/18,None,13,0
9190,2757,6570,0,7/28/18,None,13,0
9204,5039,6465,0,7/5/18,None,13,0
9208,4989,6624,0,7/2/18,None,13,0
9210,4458,6614,0,7/2/18,None,13,0
9122,4930,5065,0,6/25/18,7/5/18,4,0
9254,4905,6618,0,7/5/18,None,13,0
1809,79,777,0,5/15/15,7/6/18,4,0
9268,4738,6635,0,7/8/18,None,13,0
9267,4821,6556,0,7/12/18,None,13,0
15350,8641,10383,0,1/5/20,None,0,0
9266,5058,6638,0,7/8/18,None,13,0
9299,4903,6663,3,7/12/18,None,13,0
9295,4879,6566,0,7/9/18,None,13,0
9294,4876,6566,0,7/9/18,None,13,0
9276,4988,6658,0,7/9/18,None,13,0
9302,5075,6662,0,7/15/18,None,13,0
9303,4938,128,0,7/14/18,None,13,0
7509,3930,4572,0,11/30/17,7/12/18,4,0
9310,5009,6679,0,7/12/18,None,13,0
9312,4825,3608,0,7/12/18,None,13,0
9314,5166,1267,0,7/19/18,None,11,0
9269,5035,6415,0,7/14/18,None,13,0
9296,4389,6325,3,7/16/18,None,13,0
9304,4605,1380,0,7/23/18,None,13,0
9344,4896,6651,0,7/14/18,None,13,0
9345,411,689,0,7/14/18,None,13,0
9347,5005,6650,0,7/15/18,None,13,0
9349,5101,3493,0,7/17/18,None,13,0
9346,4895,6656,0,7/15/18,None,13,0
9316,5165,1267,0,7/19/18,None,11,0
9270,5042,5901,0,7/18/18,None,13,0
9386,4972,6708,0,7/18/18,None,13,0
9385,4974,6708,0,7/18/18,None,13,0
9411,5034,851,0,7/22/18,None,13,0
9405,4939,6691,0,7/20/18,None,13,0
9375,4987,6700,0,7/20/18,None,13,0
9415,4687,6733,3,7/21/18,None,13,0
9409,5155,6726,0,7/21/18,None,13,0
9410,5153,6726,0,7/21/18,None,13,0
9412,5038,6735,0,7/21/18,None,13,0
9414,5008,6734,0,7/21/18,None,13,0
9413,5006,6734,0,7/21/18,None,13,0
9416,5033,6731,0,7/22/18,None,13,0
15351,8639,10383,0,1/5/20,None,0,0
9441,5093,6743,0,7/23/18,None,13,0
9438,5190,6265,0,7/23/18,None,13,0
9440,5094,6743,0,7/23/18,None,13,0
9453,4990,6765,0,8/1/18,None,13,0
9424,5235,6290,0,7/24/18,None,13,0
9448,5097,6749,0,7/24/18,None,13,0
9455,5083,6127,0,8/13/18,None,11,0
9447,5095,6749,0,7/24/18,None,13,0
9439,4945,6698,0,8/2/18,None,13,0
9476,5212,6771,0,7/26/18,None,13,0
9496,5044,587,0,7/29/18,None,0,0
11886,6825,8360,0,3/23/19,None,13,0
9488,5184,6789,0,7/29/18,None,13,0
9492,5286,6762,0,7/29/18,None,13,0
9494,5154,4797,0,8/6/18,None,13,0
9487,5250,5478,0,7/28/18,None,13,0
9493,4894,6762,0,7/29/18,None,13,0
9491,5150,587,0,7/29/18,None,13,0
9490,5159,6784,0,7/29/18,None,13,0
9489,5191,6789,0,7/29/18,None,13,0
9475,4897,6757,0,7/30/18,None,13,0
9530,5195,6790,0,7/30/18,None,13,0
9529,4828,6801,0,7/30/18,None,13,0
9533,2766,37,0,8/1/18,None,0,0
9534,5412,6599,0,8/1/18,None,0,0
15352,8638,10383,0,1/5/20,None,0,0
9579,5104,6828,0,8/3/18,None,0,0
9595,4819,6785,0,8/4/18,None,13,0
9604,5092,6834,0,8/5/18,None,13,0
9596,4232,6829,0,8/4/18,None,13,0
9608,4028,6837,3,8/9/18,None,13,0
9597,5249,5478,0,8/4/18,None,13,0
4388,1545,3638,0,11/22/16,8/6/18,4,0
4043,1338,1619,0,9/18/16,8/6/18,4,0
9486,5157,1042,3,7/30/18,8/4/18,4,0
9601,5152,6836,3,8/5/18,None,13,0
9602,5251,4523,0,8/5/18,None,13,0
9603,5194,6834,0,8/5/18,None,13,0
11946,6752,8429,0,3/29/19,None,0,0
11885,6602,8359,0,3/23/19,None,13,0
9627,5290,6736,0,8/6/18,None,13,0
9626,4884,6822,0,8/6/18,None,13,0
9625,5308,6833,0,8/6/18,None,13,0
9634,5506,6854,0,8/8/18,None,0,0
9635,5504,6854,0,8/8/18,None,0,0
4513,1527,3787,0,12/17/16,8/8/18,11,0
9640,1527,6860,0,8/8/18,None,11,0
9628,5133,6831,0,8/12/18,None,13,0
9655,5096,6835,0,8/23/18,None,13,0
9656,4997,6830,0,8/11/18,None,13,0
9672,5538,6872,0,8/10/18,None,0,0
9673,5540,6872,0,8/10/18,None,0,0
9674,4844,6872,0,8/10/18,None,0,0
9675,5266,6872,0,8/10/18,None,0,0
9676,5508,6873,0,8/10/18,None,0,0
9677,5512,6873,0,8/10/18,None,0,0
15353,8640,10383,0,1/5/20,None,0,0
11888,6781,7857,0,3/23/19,None,13,0
9684,4742,5735,0,8/18/18,None,13,0
9687,4766,6862,0,8/12/18,None,13,0
9694,4625,5478,0,8/11/18,None,0,0
9688,4824,6825,3,8/12/18,None,13,0
9698,5420,6841,0,8/13/18,None,13,0
9683,1451,5735,0,8/18/18,None,13,0
9689,5208,6649,0,8/12/18,None,13,0
9682,5206,3802,0,8/11/18,None,13,0
3042,1092,1197,3,3/6/16,8/13/18,5,0
9690,5234,6861,0,8/12/18,None,13,0
9681,4859,5847,0,8/11/18,None,13,0
9685,4600,537,0,9/15/18,None,13,0
9699,5284,6881,0,8/16/18,None,13,0
9700,5147,6881,0,8/16/18,None,13,0
9696,5320,2312,0,8/13/18,None,13,0
9707,5525,6207,0,8/20/18,None,13,0
9697,5114,6883,0,8/18/18,None,13,0
9706,4936,6879,3,8/15/18,None,13,0
9686,4598,537,0,9/15/18,None,13,0
11889,6834,5873,0,3/23/19,None,13,0
11947,6644,8429,0,3/29/19,None,0,0
3504,1184,1357,3,6/3/16,8/15/18,4,0
3153,1127,1231,0,3/31/16,8/15/18,4,0
9717,5164,60,0,8/15/18,None,11,0
9718,5233,6882,0,8/15/18,None,0,0
9719,4882,6882,0,8/15/18,None,0,0
9741,5288,6915,0,8/16/18,None,13,0
9743,5422,6916,0,8/16/18,None,13,0
9754,5492,6864,0,8/17/18,None,13,0
9739,4883,6911,3,8/17/18,None,13,0
9711,5029,6894,3,8/17/18,None,13,0
9742,5339,6885,0,8/18/18,None,13,0
9756,4695,6684,0,8/21/18,None,13,0
15355,8246,10712,0,1/5/20,None,13,0
9758,5326,6772,0,8/25/18,None,13,0
9776,3830,6942,0,8/19/18,None,11,0
9766,5516,6909,0,8/18/18,None,13,0
9763,5046,6878,3,8/18/18,None,13,0
9767,5394,6918,0,8/18/18,None,13,0
9774,5392,6885,0,8/19/18,None,13,0
9768,5353,3166,0,8/19/18,None,13,0
9769,5374,6938,0,8/19/18,8/22/18,4,0
9764,5248,6323,0,8/19/18,None,13,0
9760,4701,6932,0,8/18/18,None,11,0
9777,5322,6934,0,8/19/18,None,13,0
9773,4813,6941,0,8/20/18,None,13,0
9775,5368,389,0,8/19/18,None,13,0
9765,5472,6909,0,8/18/18,None,13,0
9761,4397,6895,0,8/18/18,None,13,0
9744,2937,6885,0,8/18/18,8/19/18,4,0
4497,2374,3744,0,12/12/16,None,11,0
9755,4401,28,0,9/15/18,None,13,0
15356,8409,10700,0,1/5/20,None,13,0
15192,8515,10523,0,12/22/19,1/11/20,5,0
4221,1464,3192,0,10/22/16,8/23/18,5,0
9837,5676,6978,0,10/27/11,8/24/18,5,0
9817,3111,6865,0,9/4/18,None,11,0
9838,5677,6978,0,10/27/11,8/24/18,5,None
9890,5448,4096,0,9/1/18,None,13,0
3686,900,1042,0,7/3/16,8/24/18,4,0
9818,5119,6975,0,8/25/18,None,13,0
9851,5366,5472,0,8/25/18,9/13/18,4,0
9849,5013,6965,0,8/25/18,None,13,0
9850,5406,6953,0,8/25/18,None,13,0
9852,5230,6961,0,8/30/18,None,13,0
9853,5232,6986,3,8/26/18,None,13,0
9854,5374,6863,0,9/1/18,None,13,0
9671,5140,6867,0,8/11/18,8/25/18,4,0
9580,5106,6828,0,8/3/18,8/25/18,4,0
9759,5328,6772,0,8/25/18,None,13,0
9848,5012,6965,0,8/25/18,None,13,0
9868,5402,6991,0,8/27/18,None,13,0
9855,5372,6987,0,8/27/18,None,13,0
9867,5404,6991,0,8/27/18,None,13,0
9877,3071,6584,0,9/15/18,None,13,0
9892,5380,6982,0,8/30/18,None,13,0
9891,5116,6996,0,8/30/18,None,13,0
11887,6697,8378,3,3/24/19,None,13,0
9921,5007,7031,0,9/2/18,None,13,0
9889,5470,6982,0,9/10/18,None,13,0
11891,6714,8330,3,3/24/19,None,13,0
11948,6852,8429,0,3/29/19,None,0,0
9910,3482,60,0,8/31/18,None,13,0
9914,4933,6992,0,9/1/18,None,13,0
9916,5376,7024,0,9/1/18,None,13,0
9912,5400,7030,0,9/1/18,None,13,0
9924,3796,7029,0,9/2/18,None,13,0
9893,5341,6940,0,9/3/18,9/5/18,4,0
9919,5468,6863,0,9/1/18,None,13,0
9915,5386,7024,0,9/1/18,None,13,0
9922,5089,439,3,9/3/18,None,13,0
9923,5236,6962,0,9/2/18,None,13,0
9913,5396,7034,0,9/2/18,None,13,0
9917,4411,6414,0,9/1/18,None,13,0
9925,5500,7039,0,9/3/18,None,13,0
9926,5140,7038,3,9/3/18,None,13,0
9930,5185,7037,0,9/3/18,None,0,0
9859,5653,6993,0,8/26/18,None,11,0
9055,4935,6534,0,6/21/18,9/6/18,9,0
9949,5529,7049,0,9/6/18,None,13,0
9951,5237,7046,0,9/6/18,None,13,0
9950,5010,7044,0,9/6/18,None,13,0
9947,5247,7036,0,9/8/18,None,13,0
9983,2937,1442,0,9/8/18,None,13,0
9984,5341,504,0,9/8/18,None,13,0
9985,5324,5714,0,9/20/18,None,13,0
9978,5011,7057,0,9/8/18,None,13,0
9948,5343,7036,0,9/8/18,9/9/18,4,0
9986,5398,7069,0,9/8/18,None,13,0
15357,7430,10714,0,1/5/20,None,13,0
9989,5521,6446,0,9/14/18,None,11,0
9990,5522,6446,0,9/14/18,None,11,0
9997,5527,7042,0,9/10/18,None,0,0
9996,5528,7068,0,9/10/18,None,0,0
10016,5444,7070,3,9/12/18,9/13/18,4,0
9992,5450,7075,3,9/12/18,None,13,0
10001,5359,7090,0,9/13/18,None,13,0
10025,5106,7100,0,9/13/18,None,0,0
10027,5542,7100,0,9/13/18,None,0,0
10029,5452,7100,0,9/13/18,None,0,0
10033,5611,60,0,9/13/18,None,11,0
10036,5343,7094,0,9/17/18,None,13,0
15358,8631,10646,0,1/5/20,1/18/20,5,10646
10044,5531,7114,3,9/15/18,None,13,0
10038,5460,7076,0,9/13/18,None,13,0
10040,5382,7093,0,9/13/18,None,13,0
10039,5388,6679,0,9/13/18,None,13,0
10037,5268,6012,0,9/13/18,None,13,0
10065,3451,7110,0,9/16/18,None,0,0
10063,5669,7066,0,9/20/18,None,13,0
10049,5651,7091,0,9/14/18,None,0,0
10054,1338,7092,0,9/15/18,None,13,0
10066,3936,7110,0,9/16/18,None,0,0
10059,5156,7104,0,9/15/18,None,13,0
10060,5744,7119,3,9/16/18,None,13,0
10058,390,7104,0,9/15/18,None,13,0
10055,5756,7074,0,9/15/18,None,13,0
10057,5390,5701,0,9/15/18,None,13,0
10056,5384,7105,0,9/15/18,None,13,0
10061,5807,7121,3,9/17/18,None,13,0
10073,5466,7122,0,9/17/18,None,13,0
10064,1092,1034,0,9/27/18,12/30/18,4,1034
10097,5509,7122,0,9/17/18,None,13,0
10084,5536,7136,0,9/17/18,None,13,0
9998,5526,6940,0,9/10/18,9/19/18,4,0
10130,5122,5182,3,9/20/18,None,13,0
10135,4727,7157,0,9/20/18,None,13,0
10137,5579,4295,0,9/20/18,None,13,0
11949,6851,8429,0,3/29/19,None,0,0
15359,2643,7858,0,1/5/20,None,13,0
10155,5510,7169,0,9/22/18,None,13,0
10159,5575,7161,0,9/22/18,None,13,0
10157,5139,7142,0,9/22/18,None,13,0
10158,5572,7161,0,9/22/18,None,13,0
10162,5698,5722,0,9/23/18,None,13,0
10160,5544,7160,0,9/22/18,None,13,0
10161,1184,7143,3,9/22/18,None,13,0
10156,5502,7142,0,9/22/18,None,13,0
10168,5595,7179,0,9/19/18,None,0,0
10169,5628,7179,0,9/19/18,None,11,0
10163,5121,7172,0,9/23/18,None,13,0
10177,5530,6730,0,9/24/18,None,13,0
10179,5318,7159,0,9/24/18,None,13,0
10180,5634,7170,0,9/24/18,None,13,0
10188,5630,6192,0,10/1/18,None,13,0
10237,1464,7221,3,10/1/18,10/27/18,4,0
10198,5860,7120,0,10/4/18,None,13,0
10223,5567,7218,3,9/29/18,None,13,0
10200,5444,7196,3,9/27/18,None,13,0
10216,5656,7093,0,9/27/18,None,13,0
10227,5866,7077,3,9/30/18,None,13,0
10217,5621,7193,0,9/27/18,None,13,0
10199,5306,7141,0,9/29/18,None,13,0
10224,5702,5026,0,9/30/18,None,13,0
10225,5619,7216,0,9/29/18,None,13,0
10228,5654,7226,0,9/30/18,None,13,0
9311,4724,6625,0,7/12/18,9/22/18,4,0
10229,5629,7225,0,9/30/18,None,13,0
10239,5148,7228,0,10/1/18,None,13,0
10241,5607,7223,3,10/1/18,None,13,0
9909,900,1824,0,8/31/18,10/2/18,4,0
10240,5213,7223,0,10/1/18,None,13,0
10238,4413,7219,0,10/6/18,None,13,0
10252,5719,7239,0,10/4/18,None,13,0
10257,5682,7248,0,10/8/18,None,13,0
10253,5378,7158,0,10/6/18,None,13,0
10282,5304,7271,0,10/14/18,None,13,0
10278,5814,7229,0,10/6/18,None,13,0
10283,5571,7275,0,10/7/18,None,13,0
10256,4669,1560,0,10/7/18,None,13,0
10286,5713,7274,0,10/7/18,None,13,0
10279,5717,7258,0,10/6/18,None,13,0
10254,4814,7229,0,10/6/18,None,13,0
10277,5569,7243,0,10/6/18,None,13,0
10244,5974,7242,0,7/15/13,10/8/18,5,0
10294,5674,1267,0,10/11/18,None,11,0
10332,5862,7282,0,10/8/18,None,13,0
10299,5812,7272,0,10/8/18,None,13,0
10297,5749,7284,0,10/8/18,None,13,0
10330,5742,7287,0,10/8/18,None,13,0
10331,5715,7269,0,10/8/18,None,13,0
10350,5721,7020,0,10/9/18,None,0,0
10360,5632,10214,0,10/10/18,None,0,0
10380,5757,5065,3,10/11/18,None,13,0
10382,481,7280,0,10/11/18,None,13,0
10358,5672,7300,0,10/11/18,None,13,0
10383,5802,7307,0,10/11/18,None,13,0
10384,5806,7307,0,10/11/18,None,13,0
10381,5797,7306,0,10/12/18,None,13,0
10409,4953,7306,0,10/12/18,None,0,0
10399,5784,7282,0,10/13/18,None,13,0
10401,5526,7103,0,10/13/18,None,13,0
10405,5818,7299,0,10/14/18,None,13,0
6837,3954,5407,0,10/28/17,10/15/18,4,0
10296,5736,7264,3,10/10/18,10/13/18,5,0
10403,5820,6888,0,10/14/18,None,13,0
10404,5673,7298,0,10/14/18,None,13,0
10400,5771,7103,0,10/13/18,None,13,0
10367,5524,6981,0,10/15/18,None,13,0
10434,5692,7337,0,10/17/18,None,0,0
10431,5810,6160,0,10/23/18,None,11,0
10451,5696,7350,0,10/18/18,None,13,0
10452,5657,7350,0,10/18/18,None,13,0
10486,6027,7353,3,10/20/18,None,13,0
10487,5842,7364,0,10/22/18,None,13,0
10482,4965,4977,0,10/20/18,None,13,0
10485,5366,7353,0,10/20/18,None,13,0
10483,5822,7322,0,10/20/18,None,13,0
10484,5700,7351,3,10/20/18,None,13,0
10489,5605,5835,0,10/22/18,None,13,0
10480,5626,5935,3,10/20/18,None,13,0
10488,5736,7067,0,10/25/18,None,13,0
10496,5940,7179,0,10/23/18,None,0,0
10497,5889,7179,0,10/23/18,None,0,0
10498,5888,7179,0,10/23/18,None,0,0
11901,6402,8396,0,4/30/19,None,13,0
10526,4718,333,0,10/28/18,None,13,0
10516,5726,7375,0,10/24/18,None,0,0
10524,5641,7391,0,10/25/18,None,13,0
10499,5977,7363,3,10/25/18,None,13,0
10481,5688,4976,0,10/25/18,None,13,0
10538,3433,4109,0,10/26/18,None,0,0
10540,5838,7394,0,10/26/18,None,0,0
10515,3112,7382,0,11/17/18,None,13,0
10548,5901,7396,0,10/27/18,None,13,0
10551,5349,7405,0,10/27/18,None,13,0
10556,5836,7042,0,10/28/18,None,13,0
10555,5878,7210,0,10/28/18,None,13,0
10546,5727,7403,3,10/27/18,None,13,0
10549,5876,7388,0,10/27/18,None,13,0
10539,4935,6534,0,10/28/18,None,13,0
10554,5963,7409,0,10/28/18,None,13,0
10550,5068,3619,0,10/27/18,None,13,0
10552,5782,7401,0,10/28/18,None,13,0
10553,5780,7401,0,10/28/18,None,13,0
10563,5690,7413,0,10/29/18,None,13,0
10547,5157,1622,0,10/27/18,10/28/18,4,0
10154,5316,7169,0,9/22/18,10/30/18,4,0
10557,3755,7382,0,11/17/18,None,13,0
10599,3954,7429,0,10/31/18,None,0,0
10598,5916,7429,0,10/31/18,None,0,0
10606,6011,7440,0,11/1/18,None,0,0
10607,6012,7440,0,11/1/18,None,0,0
10617,5638,7435,0,11/1/18,None,13,0
10618,5825,7435,0,11/1/18,None,13,0
10596,6142,7379,3,11/1/18,None,13,0
10614,5345,6409,0,11/1/18,None,13,0
10619,6022,7090,0,11/1/18,None,13,0
10615,5840,7448,0,11/1/18,None,13,0
10616,6018,7448,0,11/1/18,None,13,0
10136,5565,4295,0,9/20/18,11/2/18,4,0
10638,5798,7446,0,11/3/18,None,13,0
10639,5844,7450,0,11/3/18,None,13,0
10640,5694,7450,0,11/3/18,None,13,0
10641,5987,5390,0,11/3/18,None,13,0
10642,5981,5390,0,11/3/18,None,13,0
10643,5523,6342,0,11/3/18,None,13,0
10644,5897,7443,0,11/4/18,None,13,0
10646,6206,1422,3,11/4/18,None,13,0
10645,5895,1063,0,11/4/18,None,13,0
10666,5640,6984,0,11/5/18,None,13,0
10667,5985,7462,0,11/5/18,None,13,0
